Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
46532,-2.06044282,1.137558261,0.13645628,-0.499988521,-0.012707406,-0.710379062,0.640835966,0.56204996,-0.845721967,-0.868757341,-1.23179634,0.647095654,1.335435733,0.544355592,0.229679114,0.845406707,-0.650353914,-0.582213868,-0.199045263,-0.188734054,-0.421136331,-1.499440803,-0.087363452,-0.461693295,-0.07435371,-0.24051458,-0.144251458,-0.042274444,108,0
46532,1.317578993,0.239334596,0.095053291,0.385504286,0.050244441,-0.402212592,0.086420202,-0.173566359,0.031878998,-0.08334875,-1.023554517,0.323051303,1.028872071,0.073867287,1.047421886,0.571812445,-0.818970489,-0.278633978,0.25411937,-0.011658831,-0.31302151,-0.889451226,-0.000600261,-0.613006528,0.3671521,0.154386724,-0.028227944,0.011227339,8.99,0
46532,-0.053851516,-0.394084143,0.906434428,-0.914676102,0.344214451,0.262392145,-0.565108965,0.160055129,-1.158746057,0.508411258,-1.288249338,-1.099181037,0.704639913,-0.347087562,1.526429785,0.966017049,0.268772784,-1.146850863,1.73051212,0.387656651,0.084680931,0.067662656,0.060930043,-1.325203594,-0.558457094,-0.257753002,0.120514326,0.0780814,19.6,0
46533,1.272636761,0.470395724,-0.124264021,1.111373785,0.007061995,-1.198257942,0.532825639,-0.337341713,-0.229045337,0.054071107,-0.422000259,0.040141133,-0.330566004,0.629425076,0.718638539,-0.199910312,-0.295534688,-0.328030286,-0.24968161,-0.171360921,0.000249485,0.037622842,-0.143965077,0.392095543,0.841381209,-0.295264266,-0.01051667,0.010604161,3.9,0
46533,-1.591327015,-1.507544059,1.711122192,-2.39694769,1.03382707,-0.670559151,-0.647463189,-0.051935957,-2.659208551,1.243426238,1.638762756,-0.403599719,-0.077730032,-0.165554688,-0.25268903,-0.866986152,0.625225537,-0.926163337,-0.815295111,-0.569098912,-0.526516963,-0.981993682,-0.265629404,-0.324939172,-0.01359828,-0.598903849,-0.031932647,-0.267388641,35.9,0
46534,-1.163434436,0.269296016,0.796680581,-1.121058116,0.600715729,-0.044898279,-0.051917629,0.491107637,-2.027177591,-0.06230077,-0.347727811,0.716484601,1.61221663,0.241907416,-0.725175282,-0.395622591,-1.22597619,2.082476767,-1.214153626,-0.416041447,-0.256874172,-0.637458159,-0.261782016,-1.072855804,0.244639031,-0.592699367,-0.001887559,-0.04250518,15.38,0
46535,-0.246692038,0.190310841,1.047031266,-1.14335837,-0.600131503,-0.939388161,1.007484105,-0.356401852,-1.907210481,0.109689135,-0.327145892,0.292168194,1.498627723,-0.077953103,0.358775561,-1.510470939,-0.013358391,0.392204591,-0.374224367,-0.110426273,-0.656552551,-1.646221236,0.394641881,0.369955606,-0.358603573,0.576487572,-0.079578362,0.024194122,116.48,0
46536,-1.527637901,-4.689743398,-0.832323981,1.147198978,-1.857345516,0.992974873,1.187825487,0.005718378,0.293372484,-0.78265003,1.560271209,0.966160935,-0.356953046,0.52469249,0.505353266,-0.059018453,0.24828194,-0.511727222,-0.748678689,2.629793352,0.86081359,-0.490186544,-1.149204425,-0.153481876,-0.433595756,0.911567342,-0.290653913,0.228905809,1376.78,0
46536,1.522703125,-1.064414416,0.05143512,-1.558324938,-0.998653159,-0.088978213,-1.021751085,-0.039414215,-1.735314931,1.406214797,-1.069805041,-1.269871285,0.247895402,-0.252525908,0.922053827,-0.431301502,0.504671193,-0.170203338,-0.286769025,-0.344772908,-0.242282185,-0.296937428,-0.040641399,-0.799671424,0.411151766,-0.123881521,0.041713474,0.009344379,20,0
46536,0.856977207,-0.865782263,-0.12538426,-1.242556723,-0.698300556,-0.902679068,0.281581215,-0.286713787,0.988248149,-1.182715503,0.34140394,1.346483344,1.280217504,0.15226823,1.811808792,-0.791470331,0.071887893,-0.737016959,0.270941933,0.416249705,0.125590002,0.072663485,-0.222635325,0.176472649,0.401375101,0.010280193,-0.021686991,0.050850461,225.76,0
46536,-1.370980169,0.324051468,2.264350126,-1.786142847,-0.835647596,-0.589496756,0.431313964,-0.936082674,0.597710561,1.604096241,-0.366679505,-1.014405211,-0.450414525,-1.784384796,-0.773911376,0.614249643,-0.023411433,-1.392697413,-0.133351271,0.100182464,0.310477056,1.229955652,-0.347204663,0.750919932,-0.132842238,-0.413429687,-1.34132331,-0.424533781,27.95,0
46536,1.239739424,-0.075940401,0.335985078,0.249073539,-0.46383846,-0.401683338,-0.203688437,0.058485777,0.351487684,-0.032553194,0.735164269,0.410125818,-1.106673298,0.440176587,-0.260529109,0.241537596,-0.387196391,0.045413127,0.655017192,-0.15148388,-0.230638781,-0.633372487,0.023685134,0.01307127,0.304668187,0.452031196,-0.054406856,-0.00533259,4,0
46536,0.776165069,-0.65363582,0.524106566,0.943002897,-0.831543387,-0.336752488,0.080969957,-0.03494958,0.507047101,-0.352911423,-0.152697191,0.601640872,-0.231062889,0.012797239,0.125345515,-0.554361492,0.430831168,-1.242543254,-0.290682667,0.241491343,-0.120104763,-0.605310348,-0.036691052,0.431785459,0.143324177,0.294068125,-0.046770941,0.048936216,206.92,0
46537,-0.767907588,1.129401478,1.712393074,1.073682404,0.449950101,0.280163821,0.852830796,-0.27653379,0.017181395,1.023951532,1.53024075,0.904500098,-0.027565262,-0.393124549,-0.43749436,-1.310750576,0.208257636,-0.38082391,0.922380129,0.365090307,-0.073922525,0.471745093,-0.235156819,0.242378735,-0.168985551,-0.331883959,-0.06273921,-0.176372951,2.49,0
46538,-0.921612506,1.003374651,1.044529026,-0.756765173,-0.214396829,-0.470203436,0.208063997,0.606830547,-0.235617038,-0.68180589,0.342284619,0.267512248,-1.207652609,0.604035788,-0.891681472,0.458450116,-0.43117623,0.192698847,0.195663016,-0.143685211,-0.133671006,-0.429929019,-0.077576738,-0.001876544,-0.21682488,0.301749428,0.164993834,0.102108266,1,0
46538,1.168160251,0.077514691,0.351322332,1.023662275,-0.039712684,0.251593208,-0.088335129,0.080017323,0.203414507,-0.021008627,0.327404273,1.188524073,0.477224252,0.003065192,-0.863131696,0.127178581,-0.644805492,0.163959243,0.64000844,-0.03979481,-0.238939292,-0.565228004,-0.112609165,-0.501636112,0.609463185,-0.496008804,0.032688029,0.013491145,29.58,0
46538,1.279010072,0.594548727,-0.085755951,1.094929883,0.148574264,-1.164792289,0.636556251,-0.426928553,-0.468911289,0.008892967,-0.146966509,0.884235098,1.251852536,0.31388413,0.544086333,-0.276208425,-0.384115481,-0.524760635,-0.261539981,-0.075964665,0.017068093,0.169893359,-0.159734864,0.440868431,0.895298069,-0.300606752,0.000392934,0.013557197,1,0
46539,-0.781537367,-0.18560605,1.758772124,-2.719068362,-1.044295862,-0.361545267,-0.572114373,0.169714745,-1.622582208,1.207141297,-1.762331153,-2.491599427,-1.275504128,-0.432396079,0.548230637,0.302222208,-0.051218912,0.876650872,-0.664718544,-0.14779683,-0.171077163,-0.063959421,-0.362577685,-0.531882616,0.519857794,-0.105854855,0.405289189,0.185039925,8.4,0
46539,-1.204059146,0.610533308,-0.055948408,-2.544857444,2.348279129,3.194381592,0.284929066,0.689695959,0.468927524,0.269705986,-0.109307365,-0.307834317,-0.088802333,-0.295812928,0.789396079,0.813448231,-1.31018191,0.033619713,-0.361211432,0.428719001,-0.251487529,-0.520352936,-0.103340305,1.033083742,-0.105553603,0.703302311,0.157449138,0.162338125,39.95,0
46540,1.183582166,0.172533392,-0.360650378,0.777641158,0.644805856,0.353820615,0.271786013,-0.088308857,-0.112283345,-0.090197208,-1.220451316,0.446344088,1.422395792,0.110701678,1.151064857,0.116837408,-0.722655786,-0.277505957,-0.228896373,0.069180772,0.013457073,0.048683177,-0.310161172,-1.280215741,0.819594683,-0.222338328,0.024712849,0.015858842,64.95,0
46541,-0.746253579,1.403834767,1.25787276,0.461815858,-0.167512268,-0.878438779,0.369747603,0.266075695,-1.010630493,-0.851481055,-0.179575561,0.445906278,1.063746653,-0.175263659,1.145838582,0.18335737,0.399178808,-0.095867419,0.649076899,0.036258686,-0.147265753,-0.549508381,-0.041583407,0.373227816,-0.211442241,0.172389057,-0.042966304,0.05096412,1.29,0
46541,1.319830238,0.275234347,0.175524253,0.417755797,-0.013689921,-0.497647946,0.088303322,-0.188996334,0.003686162,-0.0836478,-0.85444363,0.439679008,1.114530971,0.059129876,1.021551697,0.516697047,-0.765100836,-0.348864266,0.192682202,-0.024309509,-0.305071908,-0.845368273,0.025008193,-0.442902332,0.35143909,0.14440801,-0.025887082,0.011915453,1.78,0
46541,1.533671758,-0.948846998,0.082024784,-1.578229263,-0.865163093,-0.049312845,-0.93601337,-0.114503152,-1.943466969,1.36794078,-0.83661647,-0.538623959,1.625401146,-0.528212055,0.771198217,-0.495630128,0.424785606,-0.33908826,-0.293676649,-0.266063609,-0.229679673,-0.182803884,-0.052294313,-0.749928923,0.460157301,-0.128505456,0.051570336,0.011548028,15,0
46542,1.193948892,0.192375331,0.616613284,0.650366861,-0.475507195,-0.715796161,-0.026016042,-0.073592437,0.057156824,-0.102895091,0.254499479,0.42801565,-0.014393927,0.337475425,1.287587397,-0.073081508,-0.011461125,-1.066866315,-0.598705354,-0.151787672,-0.211243925,-0.59054113,0.209405404,0.388055261,0.092495309,0.104887689,-0.013795196,0.018377484,1.79,0
46542,-1.434266901,1.579558468,0.68613408,-0.387038011,0.373833877,-0.077766967,0.619566042,0.103393492,-0.49426262,0.484282944,1.367670977,1.117910523,0.693832019,0.256452053,0.190069058,0.013691788,-0.458123729,-0.660284307,0.271023299,-0.072134408,-0.27700154,-0.925856889,0.270352612,-0.347151932,-0.82897533,-0.293475757,-0.727244269,-0.086861306,4.91,0
46542,-0.779710855,-0.500589376,1.945498647,-0.875213595,-1.55194422,1.479648944,0.069009412,0.306299365,-1.10749741,0.237595693,1.558987123,0.116268798,0.415520392,-0.609128454,0.337996444,0.479710549,0.83480501,-1.184656128,0.848658721,0.210895812,0.516479158,1.605816116,-0.040548626,-0.214414399,-0.301729923,0.04017264,0.162260255,0.069728295,239.5,0
46543,1.113025782,0.093839799,0.503972824,1.491379283,-0.414199,-0.386308876,0.022829672,0.020167818,0.426532899,-0.100964036,-0.424848659,0.076836928,-1.240101967,0.298453162,-0.000240234,-0.766723216,0.442665688,-0.952086797,-0.48795285,-0.238796131,-0.083733962,-0.09045204,-0.021840207,0.392865951,0.578753448,-0.331017086,0.030667718,0.019606187,22.91,0
46543,-0.958207826,0.790706218,0.646816291,-2.037571857,-0.237555008,-1.271539261,0.610363439,-0.067508248,-1.741364007,0.520001377,1.409989235,0.212562244,0.380548829,0.069920788,-1.191060304,1.112942029,-0.127148037,-1.183929324,-0.019829637,0.048683299,0.332900606,0.922369282,-0.215735246,0.571405712,0.150982864,-0.400183242,-0.22436657,-0.128833618,15,0
46543,-0.48342648,0.401604788,0.931243009,-1.102895867,0.198644691,-0.770955975,0.489197863,-0.275902039,-1.795169,0.438101161,-1.011261884,-1.458835123,-0.162369993,0.058664399,0.763212097,0.562871736,0.46409136,-1.062083735,1.813478302,0.236775654,0.212187205,0.452237376,-0.483860029,-0.290370676,0.704567361,0.082700118,-0.118080964,0.073894122,12,0
46544,0.959210816,-0.746723955,0.702082665,0.709314274,-0.938453979,0.178794749,-0.521887514,0.138657897,1.133856411,-0.293042166,-1.634899116,-0.349707079,-0.755720324,-0.236246222,0.394806151,0.478286163,-0.405313288,0.162060398,0.268075075,0.16958007,-0.072739095,-0.394437096,-0.186123804,-0.432470573,0.255882068,0.462210237,-0.02644604,0.040666058,156.51,0
46544,-0.774281148,0.053210117,1.925607006,1.515123653,-0.138684586,0.852135719,0.222711436,0.385352623,-0.121098528,-0.332078552,0.744914178,0.986552515,-0.255491426,-0.1933493,-1.086281431,-1.098880524,0.551565629,-0.039942488,1.135383561,0.306315367,0.168976684,0.565353386,0.123744025,0.048059914,-0.175496287,-0.20740844,0.168540272,0.152964101,114,0
46545,-0.734242449,0.357647874,2.350770993,1.054993982,0.02127202,0.914745472,-0.023847891,0.312332422,0.502937137,0.039848455,-1.550597405,-1.497651342,-1.953647783,-0.121083259,1.582991903,-0.249897941,-0.010824461,0.570147735,0.644829655,0.286232327,0.067052552,0.465790587,-0.326571799,-0.807048212,0.317828429,0.015533868,0.197552805,-0.078586673,40,0
46546,-0.581854026,1.19102296,0.791238139,0.744382695,-0.078250852,-0.291125837,0.366962727,0.455311017,-0.978130609,-0.270827625,0.620206957,0.261725463,-0.587514822,0.967833121,0.366390846,0.121356488,-0.353874105,0.836979132,0.840221882,-0.098965028,0.232373033,0.498346646,-0.118054096,0.000153264,-0.235131878,-0.328181432,0.034257043,0.088338699,25,0
46546,-1.906054924,1.330466356,0.822306494,-0.209196801,-0.246914826,-0.205030776,0.117843709,0.478068941,-0.179284007,0.482796812,1.351888076,0.587660835,-0.542639791,0.526307643,0.506013362,0.197418883,-0.224499711,-0.256936491,-0.04377673,-0.147033088,-0.109164339,-0.433282079,0.235204656,-0.022674289,-0.248696825,0.035312915,-0.444826263,0.23472846,13.28,0
46546,1.417690068,-1.224572776,0.894929199,-1.271502669,-1.928317106,-0.546481877,-1.396243143,0.0436904,-1.440396562,1.41450058,-0.207809939,-1.354512528,-0.692147913,-0.209015297,1.201357836,-0.479673774,0.839305998,-0.098909776,-0.916943396,-0.423966889,-0.021006273,0.312536289,0.077729972,0.372305601,0.180938228,-0.090965671,0.059540651,0.025934987,19.5,0
46548,1.456072733,-1.042012929,-0.183769596,-1.499960664,-1.126574782,-0.818529282,-0.632839457,-0.141660076,-2.21130398,1.649959871,0.775805709,-1.002269951,-1.046237228,0.421882493,-0.218004839,-0.291978986,0.363365619,0.222435176,0.445966614,-0.336289417,-0.470657525,-1.202086791,0.084807403,-0.088191971,0.293338675,-0.445720384,-0.017289536,0.005308442,50.34,0
46548,-2.21111868,0.282944527,1.285419902,2.563198155,2.150975071,0.679387322,0.726068856,-0.805312466,-0.308719185,2.56828937,-0.871587829,-0.457789982,1.473910318,-1.024364791,1.807994247,-0.188712745,-0.673771537,-0.474804203,1.195610929,-0.388695123,-0.694888106,-0.410816099,-0.125930883,-1.272165131,0.379272776,0.129046959,-0.616738257,-0.386919917,11.75,0
46548,1.255388766,0.302737646,0.291267671,0.700542616,-0.435024321,-1.090095307,0.039165595,-0.163824581,0.139286073,-0.262038121,-0.186256938,-0.140178569,-0.479609371,-0.147041287,1.171366849,0.511593931,0.035119576,-0.212652058,-0.193776076,-0.125570434,-0.295587394,-0.887768966,0.137672875,0.326063125,0.192128322,0.096746477,-0.0277215,0.029343287,1.98,0
46548,1.098590801,-0.212111847,1.842954716,1.485231521,-1.489119653,-0.076726349,-0.959570374,0.200265506,1.24634282,-0.245365531,-0.647531066,0.609742177,0.07293333,-0.649347354,0.158937157,0.111189851,-0.178808216,0.232904901,-0.508387366,-0.134168317,0.197888961,0.856580799,-0.073894235,0.747516641,0.428982298,-0.210140725,0.099520508,0.04630116,9.99,0
46548,1.127934105,0.622989448,0.188045209,2.373839814,0.301234923,-0.181523418,0.356768136,0.017331802,-1.255514616,0.876411801,1.483575903,0.451753458,-0.684042559,0.857778246,-0.202312429,0.196848304,-0.34577662,-0.459788457,-1.029582571,-0.225416715,0.072054044,0.16049062,-0.056547304,0.209041727,0.582414421,0.070063119,-0.030104305,-0.002539296,3.3,0
46550,0.932476209,-0.782412033,0.979155848,0.297906842,-1.119429086,0.131443474,-0.558519944,0.153180715,1.166094363,-0.557152949,-0.546779381,0.740990593,0.117244299,-0.527489025,-0.051007034,-0.403289027,0.418681858,-1.080527702,0.067266642,0.148322411,-0.130656755,-0.351187118,0.00071967,0.171044114,0.023457027,0.95834422,-0.039398679,0.032575027,130.64,0
46550,0.583279981,-0.865853915,-0.406722021,1.393778349,-0.254705004,-0.121669913,0.587295773,-0.098543635,0.280071542,-0.223995617,-0.926216826,-0.318735622,-1.222161009,0.572526136,0.479797548,-0.506141358,0.128197552,-0.547687866,-0.396329717,0.414631441,0.157424286,-0.156100538,-0.44298491,-0.271835749,0.658896014,-0.256483264,-0.043949589,0.061989205,335.83,0
46551,0.401365711,0.4218206,1.363376613,1.585015897,-1.4607018,0.524587906,-1.812937404,-2.485013316,0.328729247,-0.520265191,-0.739352827,0.374602471,-0.388799116,0.177645273,0.982771129,-0.222177833,0.530505515,0.03938176,1.244063312,0.776955103,-1.339967955,0.349486056,0.167922996,0.426408594,0.316710376,0.57624965,0.052840865,0.157024109,25,0
46551,-0.811920546,1.076016768,0.704343895,-0.348219023,1.402996725,-0.190843616,1.255821553,-0.100554135,-0.714871883,-0.641132479,-1.305594611,-0.391282922,-0.09157352,0.365164753,0.32829694,-0.018304188,-0.691309719,-0.400956501,-0.869867351,-0.217531177,0.049963589,0.122404309,-0.364821089,-0.931526204,0.650978168,-0.370885562,-0.062749675,0.062245679,3.05,0
46552,1.045326974,-0.108876951,0.808131063,1.066327073,-0.423677323,0.604383639,-0.617261199,0.459343678,0.277356933,0.159713285,1.404012399,0.078928262,-1.799796984,0.727198037,1.222709075,0.147126114,-0.198239592,0.005318717,-1.051341945,-0.271149245,0.210691061,0.573343148,-0.006962067,-0.337017309,0.256533799,-0.253897007,0.059370164,0.013700163,17.7,0
46553,-1.426353397,0.89283546,0.457359331,1.163490175,-0.029181215,0.20338423,-0.459126685,1.108251655,-0.61645131,-0.457035906,0.222202057,0.426847441,-1.335241758,1.079648657,-0.569249167,-0.490775672,0.542693508,0.11211147,0.85847358,-0.387788515,0.13091207,0.204366907,-0.217819469,-0.301736126,-0.317960376,-0.321808656,-0.108758982,-0.112158009,13.08,0
46553,-1.815912685,-2.235653657,0.411036782,-1.954212692,-8.051818767,3.19403243,5.633000047,-1.012845434,-2.240694193,-0.458707481,-0.346885151,-1.596815761,0.791994664,-1.066707497,0.663434175,0.909999421,-0.216322901,0.885964878,-1.600661725,-0.059311997,0.096785529,0.88694269,1.052127915,0.72954901,0.14733813,-0.2028758,0.620782908,-0.265046465,1548.8,0
46554,-0.431818405,0.891819249,1.418781147,-0.213247816,0.026077778,-0.414068349,0.504160748,0.178768627,-0.427205858,-0.102887288,0.770591325,-0.191654763,-1.350372857,0.588346241,0.320488503,0.55549032,-0.687516185,0.417694804,0.437988312,0.031150835,-0.21398918,-0.654353102,-0.060010865,-0.058636257,-0.225742784,0.078959517,0.25231004,0.104481438,2.68,0
46554,-4.527352608,-5.381336494,2.188225618,2.506091987,4.875129553,-1.724422184,-3.126166594,0.761300387,1.026286102,0.256709682,-2.216107081,-0.656369264,-1.058314289,-0.274157962,0.70172236,-0.666903076,0.205877351,0.338527473,1.319576399,1.953890876,0.231305844,-0.675094272,0.988293477,-1.391340157,0.623658544,-0.152953781,-0.022607477,0.030126934,159.77,0
46555,-0.579401396,0.904655018,0.735103866,-1.381425758,0.220900022,-0.744759593,0.589846408,0.025508743,-0.146535658,-0.75072533,-1.178217025,0.059605446,0.720484121,-0.025483213,0.379443895,0.745696537,-0.912102043,-0.230754257,-0.362821325,-0.137048647,-0.067994704,-0.220616347,-0.133756126,-0.399864933,-0.151043544,0.761702075,-0.474197511,-0.273578358,4.91,0
46556,-0.702165637,-0.087719376,0.797875139,-2.717445539,-0.47250838,-0.124995624,-0.408096033,0.406372966,-3.000213505,0.652360265,-0.026600339,-0.230591935,1.394918808,-0.10206379,-0.837470367,0.315786674,-0.239318348,0.696934638,0.093597004,-0.273326864,-0.218340462,-0.529099706,-0.149798394,-0.872724656,0.115182157,-0.428635125,-0.035432133,0.003627901,30,0
46556,-0.363410314,0.615172125,2.514641163,1.569087502,-0.579319516,0.449843663,-0.2784708,0.333057979,-0.167495489,-0.037100061,0.8714218,0.702978354,-0.108007841,-0.116089795,0.207539731,-0.469481028,0.138832164,0.829113254,1.885109215,0.160396998,0.096576164,0.470906404,-0.135266228,0.340567029,-0.360294968,-0.22098023,0.212041112,0.14345775,4.99,0
46558,-3.900047772,-2.087599117,0.561989288,-0.653899648,-1.914694109,-0.452521607,-2.608900578,0.736168018,-1.522633308,1.673471055,-0.600122121,-0.577391725,1.182514813,-0.298557036,1.966610177,-0.088317512,1.153549202,0.40041701,0.21649671,-1.754344607,-0.025414686,0.868861299,-1.785367799,0.303892624,-1.139233428,-0.054261315,-0.339258809,-1.020941083,134.8,0
46558,-2.592389382,2.376053044,-0.240590668,-0.175264557,-1.236202757,-0.379247471,-0.941132896,1.963361942,-0.732320114,-0.154942483,0.972526704,1.316532694,0.028108973,1.452708939,0.312532952,0.543851135,0.289092775,-0.184123987,-0.164155385,0.007104745,-0.07509009,-0.500913855,0.207782504,-0.016242595,-0.060566566,0.106070452,0.106738717,0.015278994,9.99,0
46558,-0.901711923,0.508830417,2.33275405,1.173965627,0.035634108,0.25301608,-0.116848198,0.287281595,0.02010498,-0.175609596,-1.371041566,-0.310217227,0.121144391,-0.305615391,1.061907889,0.006379659,-0.24909351,0.594367031,1.030581217,0.401444539,-0.017452853,0.044202904,-0.217809434,-0.337789802,0.351767962,-0.155308286,0.353575176,0.158883616,31,0
46558,-2.975202839,-2.387435771,1.251261029,-0.924438026,0.632919983,0.833424564,-0.487539596,1.192537388,0.662698845,-1.954098,-0.419975792,0.848958747,-0.328876411,-0.135264041,-0.421023449,-0.653238783,0.893639186,-2.386770143,-2.759110884,0.614851073,0.357700386,0.051730565,0.702329679,-0.938265917,-0.644003086,0.675671226,-0.061622457,-0.238271195,260.54,0
46559,-0.457442416,0.035056824,-0.54667451,-3.111570954,2.315196782,2.808750055,0.067120727,0.719645013,0.588582813,-1.238299158,-0.059933439,0.133765219,-0.044988725,0.340174999,1.589923694,-0.274202549,-0.65831788,0.448963387,1.250925966,0.083869777,0.039163016,0.019791117,-0.038407288,1.043753485,-0.206211908,-0.09871834,0.016172547,0.159715572,25.87,0
46560,-1.377973377,0.070644996,2.462434719,-3.175436372,0.198801242,-1.098028413,1.013213855,-0.682534341,1.712265067,-0.947464058,0.38742074,0.140794816,-0.487344086,-0.768857846,1.213725732,-0.254286659,-0.815631586,-0.665676068,-1.386550279,-0.038218875,-0.170926371,0.063467613,-0.372231614,0.418782509,0.243604286,-0.419946953,-0.613917808,-0.47349007,27.32,0
46561,0.710807396,-2.325772896,0.100763644,-1.010234685,-1.76251329,-0.046779133,-0.55804845,-0.140178591,-1.863959851,1.245470149,0.74993815,0.462248208,1.29484991,-0.571207814,-1.310980247,-0.54926626,0.497548879,0.138708315,0.461642614,0.529860187,-0.154958585,-0.788994304,-0.315255091,0.014318047,0.25387145,-0.354299512,-0.027901825,0.07885643,407.29,0
46562,-0.615434464,0.688464348,0.512186294,-1.279778273,2.695505784,3.472239993,0.378021691,0.649805906,-0.59248835,-0.24413289,-0.078102759,-0.406754139,-0.097768916,0.091307039,1.144284251,0.410638512,-0.953914348,0.085317132,0.516701488,0.182583888,-0.292144927,-0.956168776,-0.215032661,0.989608332,0.24385392,0.101992531,-0.291126378,-0.156117382,6.1,0
46564,1.023498609,-0.338365636,0.488978718,0.694572908,0.005389623,1.422441631,-0.59034272,0.593983341,0.849621333,-0.367552202,-0.08200059,0.044368022,-1.653836908,0.218247604,0.878666685,-1.53046072,1.370163148,-2.324188744,-1.354741798,-0.345222763,-0.003350522,0.298823736,0.072159151,-0.934167001,0.182107231,0.543799047,0.046666199,-0.004767529,12.31,0
46564,0.740158752,-1.866301275,0.659666489,-0.494318959,-1.603026915,0.559711292,-1.038457481,0.308467288,-0.190309203,0.534749825,0.864966914,-0.423380662,-0.951016587,-0.206485597,0.101260208,1.277177838,0.296890887,-0.667373011,0.430942098,0.570796051,0.525094487,0.880760132,-0.364677559,-0.261312479,0.252292485,-0.040752454,0.000203874,0.056068317,296.5,0
46564,-1.465522897,1.188958769,2.023037321,1.179614206,-0.86016183,0.44116184,-0.12462245,0.502163344,0.643035067,-0.574716855,-0.7300591,1.515147172,0.62771795,-0.88000179,-2.063348522,-1.3866971,1.061683523,-1.479113614,0.147423197,-0.333556058,-0.175730925,-0.356956656,0.094788099,0.619241948,-0.101303594,-0.646652815,-0.650084222,0.023051694,18.5,0
46565,1.119731214,0.324349563,0.63877671,2.587848267,0.097794257,0.620244595,-0.093640275,0.128822366,-0.237307887,0.454766606,-1.161129189,0.340411198,0.414821609,-0.277632144,-0.65828438,-0.072102267,-0.076401338,-0.861950587,-0.795090318,-0.131834451,-0.070388935,0.015724333,-0.130828241,-0.399277521,0.628832815,0.135332487,0.024642682,0.015469296,19.63,0
46566,-0.525474805,1.17403248,1.434282124,2.774867048,-0.259155745,0.581953181,-0.28989238,0.808032229,-1.51057985,0.687746725,0.995871247,-0.121225326,-1.103268303,1.002865393,0.953500508,0.264105718,0.131290759,0.297957991,0.664942598,-0.067226115,0.069673025,-0.04825037,0.284257664,-0.059710605,-1.278576976,-0.143621774,0.108732687,0.12188167,15.09,0
46567,1.161169772,0.273894425,0.252401166,1.082708058,-0.076100749,-0.482628555,0.189889862,-0.118256072,-0.071834069,-0.04816972,-0.117014767,0.444118467,0.300081648,0.358831392,1.139125868,-0.255955647,-0.165087781,-0.635752252,-0.738062186,-0.11292358,0.071419154,0.256287426,-0.091575334,0.096302541,0.617891738,-0.302012628,0.028375218,0.021265698,25.18,0
46567,1.216677944,0.20046486,0.519507431,0.475670489,-0.296662111,-0.518921662,-0.011098183,-0.074384761,0.018070709,-0.143945733,0.081826477,0.624935334,0.571207286,0.203829457,1.259655722,0.029901644,-0.146553275,-1.136419192,-0.399242721,-0.099133917,-0.321051003,-0.900024554,0.229573921,0.07903521,0.04186734,0.130443593,-0.017746882,0.017125153,2.99,0
46568,1.189161392,0.210925853,0.384497323,0.734002109,-0.471493568,-0.823440758,-0.081312795,-0.00465719,0.223463317,-0.28517605,0.20185341,-0.334611121,-1.284031228,0.045566917,1.479313023,0.158371535,0.473326864,-0.67848652,-0.669791488,-0.214873497,-0.255053653,-0.7729533,0.216307682,0.320810527,0.051334795,0.10872874,-0.015532396,0.027635372,1.79,0
46569,1.159587156,0.129930853,0.583593224,0.506724679,-0.368189798,-0.323532247,-0.139543302,0.088021729,-0.176418224,0.069578975,1.82357566,1.014010414,-0.194556029,0.54998784,0.608928464,0.164577095,-0.300092518,-0.517143356,-0.262190123,-0.144227945,-0.168948313,-0.510228027,0.183212558,0.208790313,0.074787834,0.095420099,-0.018538637,0.00670535,1.79,0
46569,-1.05691042,0.915786685,1.692137275,0.23613726,0.46871118,0.022183569,0.769942502,0.095077618,-0.469093138,-0.435806502,1.170506169,1.143687797,-0.07305159,0.004177077,-1.445143232,-0.475832047,-0.181159653,-0.506737885,-0.649593106,-0.249707968,0.071666871,0.275676143,-0.271859727,0.232969256,0.218773222,-0.515546086,-0.152363606,0.110483335,19.55,0
46570,-8.602958372,-16.26275692,-7.045121847,4.103953835,-2.797812587,5.136031,6.441565072,-0.566099424,-0.757096995,-2.312833166,-0.088576293,0.239801952,0.890858659,1.685638853,1.749126704,1.049902426,-0.775153967,1.340030606,-1.635769341,10.42030877,3.080529332,-2.881199181,-4.653135854,1.267035074,-1.034301998,-0.859540631,-0.952247027,0.906084095,5130.3,0
46571,1.107030463,-0.159488022,1.37336587,0.951826726,-1.180150741,-0.45425598,-0.508929681,-0.015804284,0.742122045,-0.284890059,-0.256809642,1.122288955,1.069346251,-0.595743509,0.061252355,0.020851908,-0.116637291,-0.468751983,-0.179212837,0.01309681,-0.041570326,0.06370196,0.035142215,0.791100032,0.23749869,0.289688123,0.019240089,0.037667117,35.99,0
